Date,SP500,SP500_%Change
2013/12/10,1802.62,-0.317965903
2013/12/11,1782.22,-1.131686101
2013/12/12,1775.5,-0.377057827
2013/12/13,1775.32,-0.010137989
2013/12/16,1786.54,0.631998738
2013/12/17,1781,-0.310096611
2013/12/18,1810.65,1.664795059
2013/12/19,1809.6,-0.057990225
2013/12/20,1818.32,0.481874447
2013/12/23,1827.99,0.531809582
2013/12/24,1833.32,0.291577087
2013/12/26,1842.02,0.474548906
2013/12/27,1841.4,-0.033658701
2013/12/30,1841.07,-0.017921147
2013/12/31,1848.36,0.39596539
2014/1/2,1831.98,-0.886191002
2014/1/3,1831.37,-0.033297307
2014/1/6,1826.77,-0.25117808
2014/1/7,1837.88,0.608177275
2014/1/8,1837.49,-0.021220101
2014/1/9,1838.13,0.034830122
2014/1/10,1842.37,0.230669213
2014/1/13,1819.2,-1.257619262
2014/1/14,1838.88,1.081794195
2014/1/15,1848.38,0.516618811
2014/1/16,1845.89,-0.134712559
2014/1/17,1838.7,-0.389514001
2014/1/21,1843.8,0.277369881
2014/1/22,1844.86,0.057489966
2014/1/23,1828.46,-0.888956344
2014/1/24,1790.29,-2.087549085
2014/1/27,1781.56,-0.487630496
2014/1/28,1792.5,0.614068569
2014/1/29,1774.2,-1.020920502
2014/1/30,1794.19,1.126704994
2014/1/31,1782.59,-0.646531304
2014/2/3,1741.89,-2.283194677
2014/2/4,1755.2,0.764112544
2014/2/5,1751.64,-0.202825889
2014/2/6,1773.43,1.243977073
2014/2/7,1797.02,1.330190648
2014/2/10,1799.84,0.156926467
2014/2/11,1819.75,1.106209441
2014/2/12,1819.26,-0.026926776
2014/2/13,1829.83,0.581005464
2014/2/14,1838.63,0.480918992
2014/2/18,1840.76,0.115847125
2014/2/19,1828.75,-0.652447902
2014/2/20,1839.78,0.603144224
2014/2/21,1836.25,-0.191870767
2014/2/24,1847.61,0.618652144
2014/2/25,1845.12,-0.134768701
2014/2/26,1845.16,0.002167881
2014/2/27,1854.29,0.494808038
2014/2/28,1859.45,0.278273625
2014/3/3,1845.73,-0.737852591
2014/3/4,1873.91,1.526767187
2014/3/5,1873.81,-0.005336436
2014/3/6,1877.03,0.171842396
2014/3/7,1878.04,0.05380841
2014/3/10,1877.17,-0.046324892
2014/3/11,1867.63,-0.50821183
2014/3/12,1868.2,0.030519964
2014/3/13,1846.34,-1.170110267
2014/3/14,1841.13,-0.28217988
2014/3/17,1858.83,0.961366118
2014/3/18,1872.25,0.721959512
2014/3/19,1860.77,-0.613165977
2014/3/20,1872.01,0.604051011
2014/3/21,1866.52,-0.293267664
2014/3/24,1857.44,-0.486466794
2014/3/25,1865.62,0.440391076
2014/3/26,1852.56,-0.700035377
2014/3/27,1849.04,-0.190007341
2014/3/28,1857.62,0.464024575
2014/3/31,1872.34,0.792411796
2014/4/1,1885.52,0.703931978
2014/4/2,1890.9,0.285332428
2014/4/3,1888.77,-0.112644772
2014/4/4,1865.09,-1.25372597
2014/4/7,1845.04,-1.075015147
2014/4/8,1851.96,0.375059619
2014/4/9,1872.18,1.091816238
2014/4/10,1833.08,-2.088474399
2014/4/11,1815.69,-0.948676544
2014/4/14,1830.61,0.821726176
2014/4/15,1842.98,0.67573104
2014/4/16,1862.31,1.048844806
2014/4/17,1864.85,0.136389753
2014/4/21,1871.89,0.377510256
2014/4/22,1879.55,0.40921208
2014/4/23,1875.39,-0.221329574
2014/4/24,1878.61,0.17169762
2014/4/25,1863.4,-0.809641171
2014/4/28,1869.43,0.323602018
2014/4/29,1878.33,0.476080944
2014/4/30,1883.95,0.299201951
2014/5/1,1883.68,-0.014331591
2014/5/2,1881.14,-0.134842436
2014/5/5,1884.66,0.187120576
2014/5/6,1867.72,-0.898835864
2014/5/7,1878.21,0.561647356
2014/5/8,1875.63,-0.137364831
2014/5/9,1878.48,0.151948945
2014/5/12,1896.65,0.967271411
2014/5/13,1897.45,0.042179633
2014/5/14,1888.53,-0.470104614
2014/5/15,1870.85,-0.936177874
2014/5/16,1877.86,0.374695994
2014/5/19,1885.08,0.384480206
2014/5/20,1872.83,-0.649839795
2014/5/21,1888.03,0.811605965
2014/5/22,1892.49,0.23622506
2014/5/23,1900.53,0.424837119
2014/5/27,1911.91,0.59878034
2014/5/28,1909.78,-0.111406918
2014/5/29,1920.03,0.536711035
2014/5/30,1923.57,0.184372119
2014/6/2,1924.97,0.072781339
2014/6/3,1924.24,-0.037922669
2014/6/4,1927.88,0.189165593
2014/6/5,1940.46,0.65253024
2014/6/6,1949.44,0.462776867
2014/6/9,1951.27,0.093873112
2014/6/10,1950.79,-0.024599363
2014/6/11,1943.89,-0.353702859
2014/6/12,1930.11,-0.708887849
2014/6/13,1936.16,0.313453637
2014/6/16,1937.78,0.083670771
2014/6/17,1941.99,0.217258925
2014/6/18,1956.98,0.77188863
2014/6/19,1959.48,0.127747856
2014/6/20,1962.87,0.173005083
2014/6/23,1962.61,-0.01324591
2014/6/24,1949.98,-0.643530808
2014/6/25,1959.53,0.489748613
2014/6/26,1957.22,-0.117885411
2014/6/27,1960.96,0.191087359
2014/6/30,1960.23,-0.037226664
2014/7/1,1973.32,0.667778781
2014/7/2,1974.62,0.065878824
2014/7/3,1985.44,0.54795353
2014/7/7,1977.65,-0.392356354
2014/7/8,1963.71,-0.704877
2014/7/9,1972.83,0.464427028
2014/7/10,1964.68,-0.413112128
2014/7/11,1967.57,0.147097746
2014/7/14,1977.1,0.484353797
2014/7/15,1973.28,-0.193212281
2014/7/16,1981.57,0.420112706
2014/7/17,1958.12,-1.183405078
2014/7/18,1978.22,1.026494801
2014/7/21,1973.63,-0.232026772
2014/7/22,1983.53,0.501613778
2014/7/23,1987.01,0.175444788
2014/7/24,1987.98,0.048817067
2014/7/25,1978.34,-0.484914335
2014/7/28,1978.91,0.028812034
2014/7/29,1969.95,-0.452774507
2014/7/30,1970.07,0.006091525
2014/7/31,1930.67,-1.999928937
2014/8/1,1925.15,-0.285911109
2014/8/4,1938.99,0.71890502
2014/8/5,1920.21,-0.96854548
2014/8/6,1920.24,0.001562329
2014/8/7,1909.57,-0.555659709
2014/8/8,1931.59,1.153139188
2014/8/11,1936.92,0.275938476
2014/8/12,1933.75,-0.163661896
2014/8/13,1946.72,0.670717518
2014/8/14,1955.18,0.434577135
2014/8/15,1955.06,-0.006137542
2014/8/18,1971.74,0.853170747
2014/8/19,1981.6,0.500065932
2014/8/20,1986.51,0.247779572
2014/8/21,1992.37,0.294989706
2014/8/22,1988.4,-0.199260178
2014/8/25,1997.92,0.478776906
2014/8/26,2000.02,0.105109314
2014/8/27,2000.12,0.00499995
2014/8/28,1996.74,-0.168989861
2014/8/29,2003.37,0.332041227
2014/9/2,2002.28,-0.054408322
2014/9/3,2000.72,-0.077911181
2014/9/4,1997.65,-0.15344476
2014/9/5,2007.71,0.50359172
2014/9/8,2001.54,-0.3073153
2014/9/9,1988.44,-0.654496038
2014/9/10,1995.69,0.364607431
2014/9/11,1997.45,0.08819005
2014/9/12,1985.54,-0.596260232
2014/9/15,1984.13,-0.071013427
2014/9/16,1998.98,0.748438862
2014/9/17,2001.57,0.129566079
2014/9/18,2011.36,0.489116044
2014/9/19,2010.4,-0.0477289
2014/9/22,1994.29,-0.801333068
2014/9/23,1982.77,-0.577649188
2014/9/24,1998.3,0.783247679
2014/9/25,1965.99,-1.616874343
2014/9/26,1982.85,0.857583202
2014/9/29,1977.8,-0.254683915
2014/9/30,1972.29,-0.278592375
2014/10/1,1946.16,-1.324855878
2014/10/2,1946.17,0.000513832
2014/10/3,1967.9,1.116551997
2014/10/6,1964.82,-0.156512018
2014/10/7,1935.1,-1.512606753
2014/10/8,1968.89,1.746162989
2014/10/9,1928.21,-2.066138789
2014/10/10,1906.13,-1.14510349
2014/10/13,1874.74,-1.646792192
2014/10/14,1877.7,0.157888561
2014/10/15,1862.49,-0.810033552
2014/10/16,1862.76,0.014496722
2014/10/17,1886.76,1.288410745
2014/10/20,1904.01,0.914265725
2014/10/21,1941.28,1.957447702
2014/10/22,1927.11,-0.729930767
2014/10/23,1950.82,1.230339732
2014/10/24,1964.58,0.705344419
2014/10/27,1961.63,-0.150159322
2014/10/28,1985.05,1.193905069
2014/10/29,1982.3,-0.138535553
2014/10/30,1994.65,0.623013671
2014/10/31,2018.05,1.173138145
2014/11/3,2017.81,-0.011892669
2014/11/4,2012.1,-0.282980063
2014/11/5,2023.57,0.57005119
2014/11/6,2031.21,0.377550567
2014/11/7,2031.92,0.034954534
2014/11/10,2038.26,0.312020158
2014/11/11,2039.68,0.069667265
2014/11/12,2038.25,-0.070109037
2014/11/13,2039.33,0.052986631
2014/11/14,2039.82,0.024027499
2014/11/17,2041.32,0.0735359
2014/11/18,2051.8,0.513393295
2014/11/19,2048.72,-0.150112097
2014/11/20,2052.75,0.196708189
2014/11/21,2063.5,0.523687736
2014/11/24,2069.41,0.286406591
2014/11/25,2067.03,-0.115008626
2014/11/26,2072.83,0.280595831
2014/11/28,2067.56,-0.254241785
2014/12/1,2053.44,-0.682930604
2014/12/2,2066.55,0.63844086
2014/12/3,2074.33,0.376472865
2014/12/4,2071.92,-0.116182093
2014/12/5,2075.37,0.166512221
2014/12/8,2060.31,-0.725653739
2014/12/9,2059.82,-0.023782829
2014/12/10,2026.14,-1.635094329
2014/12/11,2035.33,0.453571816
2014/12/12,2002.33,-1.621358699
2014/12/15,1989.63,-0.634261086
2014/12/16,1972.74,-0.848901555
2014/12/17,2012.89,2.035240326
2014/12/18,2061.23,2.401522189
2014/12/19,2070.65,0.457008679
2014/12/22,2078.54,0.38103977
2014/12/23,2082.17,0.174641816
2014/12/24,2081.88,-0.013927777
2014/12/26,2088.77,0.330950871
2014/12/29,2090.57,0.086175117
2014/12/30,2080.35,-0.488861889
2014/12/31,2058.9,-1.031076502
2015/1/2,2058.2,-0.033998737
2015/1/5,2020.58,-1.827810708
2015/1/6,2002.61,-0.889348603
2015/1/7,2025.9,1.162982308
2015/1/8,2062.14,1.788834592
2015/1/9,2044.81,-0.84038911
2015/1/12,2028.26,-0.809366151
2015/1/13,2023.03,-0.257856488
2015/1/14,2011.27,-0.581306258
2015/1/15,1992.67,-0.924788815
2015/1/16,2019.42,1.342419969
2015/1/20,2022.55,0.154994999
2015/1/21,2032.12,0.473165064
2015/1/22,2063.15,1.526976753
2015/1/23,2051.82,-0.549160265
2015/1/26,2057.09,0.256845142
2015/1/27,2029.55,-1.338784399
2015/1/28,2002.16,-1.349560247
2015/1/29,2021.25,0.953470252
2015/1/30,1994.99,-1.299196042
2015/2/2,2020.85,1.296247099
2015/2/3,2050.03,1.443946854
2015/2/4,2041.51,-0.415603674
2015/2/5,2062.52,1.029140195
2015/2/6,2055.47,-0.341814867
2015/2/9,2046.74,-0.42472038
2015/2/10,2068.59,1.067551326
2015/2/11,2068.53,-0.002900526
2015/2/12,2088.48,0.964453017
2015/2/13,2096.99,0.407473378
2015/2/17,2100.34,0.159752789
2015/2/18,2099.68,-0.031423484
2015/2/19,2097.45,-0.10620666
2015/2/20,2110.3,0.612648692
2015/2/23,2109.66,-0.030327442
2015/2/24,2115.48,0.275873837
2015/2/25,2113.86,-0.076578365
2015/2/26,2110.74,-0.147597286
2015/2/27,2104.5,-0.295630916
2015/3/2,2117.39,0.61249703
2015/3/3,2107.78,-0.453860649
2015/3/4,2098.53,-0.438850354
2015/3/5,2101.04,0.119607535
2015/3/6,2071.26,-1.417393291
2015/3/9,2079.43,0.394445893
2015/3/10,2044.16,-1.696137884
2015/3/11,2040.24,-0.191765811
2015/3/12,2065.95,1.260145865
2015/3/13,2053.4,-0.607468719
2015/3/16,2081.19,1.35336515
2015/3/17,2074.28,-0.332021584
2015/3/18,2099.5,1.21584357
2015/3/19,2089.27,-0.487258871
2015/3/20,2108.1,0.901271736
2015/3/23,2104.42,-0.174564774
2015/3/24,2091.5,-0.613945885
2015/3/25,2061.05,-1.4558929
2015/3/26,2056.15,-0.237742898
2015/3/27,2061.02,0.236850424
2015/3/30,2086.24,1.223665952
2015/3/31,2067.89,-0.87957282
2015/4/1,2059.69,-0.396539468
2015/4/2,2066.96,0.352965738
2015/4/6,2080.62,0.66087394
2015/4/7,2076.33,-0.20618854
2015/4/8,2081.9,0.268261789
2015/4/9,2091.18,0.445746674
2015/4/10,2102.06,0.520280416
2015/4/13,2092.43,-0.458122033
2015/4/14,2095.84,0.162968415
2015/4/15,2106.63,0.514829376
2015/4/16,2104.99,-0.077849456
2015/4/17,2081.18,-1.131121763
2015/4/20,2100.4,0.923514545
2015/4/21,2097.29,-0.148067035
2015/4/22,2107.96,0.50875177
2015/4/23,2112.93,0.235772975
2015/4/24,2117.69,0.225279588
2015/4/27,2108.92,-0.414130491
2015/4/28,2114.76,0.276918992
2015/4/29,2106.85,-0.374037716
2015/4/30,2085.51,-1.012886537
2015/5/1,2108.29,1.092298766
2015/5/4,2114.49,0.294077191
2015/5/5,2089.46,-1.183736977
2015/5/6,2080.15,-0.445569669
2015/5/7,2088,0.377376631
2015/5/8,2116.1,1.345785441
2015/5/11,2105.33,-0.508955153
2015/5/12,2099.12,-0.294965635
2015/5/13,2098.48,-0.030488967
2015/5/14,2121.1,1.077923068
2015/5/15,2122.73,0.076846919
2015/5/18,2129.2,0.304796182
2015/5/19,2127.83,-0.064343415
2015/5/20,2125.85,-0.093052546
2015/5/21,2130.82,0.233788837
2015/5/22,2126.06,-0.223388179
2015/5/26,2104.2,-1.028192995
2015/5/27,2123.48,0.916262713
2015/5/28,2120.79,-0.126678848
2015/5/29,2107.39,-0.631840022
2015/6/1,2111.73,0.205941947
2015/6/2,2109.6,-0.100865167
2015/6/3,2114.07,0.21188851
2015/6/4,2095.84,-0.862317709
2015/6/5,2092.83,-0.143617833
2015/6/8,2079.28,-0.64744867
2015/6/9,2080.15,0.041841407
2015/6/10,2105.2,1.204240079
2015/6/11,2108.86,0.173855216
2015/6/12,2094.11,-0.699430024
2015/6/15,2084.43,-0.462248879
2015/6/16,2096.29,0.568980489
2015/6/17,2100.44,0.197968792
2015/6/18,2121.24,0.990268706
2015/6/19,2109.99,-0.530350173
2015/6/22,2122.85,0.609481562
2015/6/23,2124.2,0.063593754
2015/6/24,2108.58,-0.735335656
2015/6/25,2102.31,-0.297356515
2015/6/26,2101.49,-0.039004714
2015/6/29,2057.64,-2.086614735
2015/6/30,2063.11,0.265838533
2015/7/1,2077.42,0.693613041
2015/7/2,2076.78,-0.030807444
2015/7/6,2068.76,-0.386174751
2015/7/7,2081.34,0.608093737
2015/7/8,2046.68,-1.665273334
2015/7/9,2051.31,0.226220025
2015/7/10,2076.62,1.233845689
2015/7/13,2099.6,1.106605927
2015/7/14,2108.95,0.445322919
2015/7/15,2107.4,-0.07349629
2015/7/16,2124.29,0.801461517
2015/7/17,2126.64,0.110625197
2015/7/20,2128.28,0.077116954
2015/7/21,2119.21,-0.42616573
2015/7/22,2114.15,-0.23876822
2015/7/23,2102.15,-0.567604002
2015/7/24,2079.65,-1.070332755
2015/7/27,2067.64,-0.577501022
2015/7/28,2093.25,1.238610203
2015/7/29,2108.57,0.731876269
2015/7/30,2108.63,0.00284553
2015/7/31,2103.84,-0.227161712
2015/8/3,2098.04,-0.275686364
2015/8/4,2093.32,-0.224971879
2015/8/5,2099.84,0.311466952
2015/8/6,2083.56,-0.775297165
2015/8/7,2077.57,-0.287488721
2015/8/10,2104.18,1.280823269
2015/8/11,2084.07,-0.955716716
2015/8/12,2086.05,0.095006406
2015/8/13,2083.39,-0.127513722
2015/8/14,2091.54,0.39118936
2015/8/17,2102.44,0.521147097
2015/8/18,2096.92,-0.262552082
2015/8/19,2079.61,-0.825496442
2015/8/20,2035.73,-2.110011012
2015/8/21,1970.89,-3.18509822
2015/8/24,1893.21,-3.941366591
2015/8/25,1867.61,-1.35220076
2015/8/26,1940.51,3.90338454
2015/8/27,1987.66,2.429773616
2015/8/28,1988.87,0.060875602
2015/8/31,1972.18,-0.839169981
2015/9/1,1913.85,-2.957640783
2015/9/2,1948.86,1.829296967
2015/9/3,1951.13,0.116478351
2015/9/4,1921.22,-1.532957824
2015/9/8,1969.41,2.508302016
2015/9/9,1942.04,-1.389756323
2015/9/10,1952.29,0.527795514
2015/9/11,1961.05,0.44870383
2015/9/14,1953.03,-0.408964585
2015/9/15,1978.09,1.283134412
2015/9/16,1995.31,0.87053673
2015/9/17,1990.2,-0.256100556
2015/9/18,1958.03,-1.61642046
2015/9/21,1966.97,0.45658136
2015/9/22,1942.74,-1.231843902
2015/9/23,1938.76,-0.204865293
2015/9/24,1932.24,-0.336297427
2015/9/25,1931.34,-0.046578065
2015/9/28,1881.77,-2.566611782
2015/9/29,1884.09,0.123288181
2015/9/30,1920.03,1.907552187
2015/10/1,1923.82,0.197392749
2015/10/2,1951.36,1.431526858
2015/10/5,1987.05,1.828980813
2015/10/6,1979.92,-0.358823381
2015/10/7,1995.83,0.803567821
2015/10/8,2013.43,0.881838634
2015/10/9,2014.89,0.072513075
2015/10/12,2017.46,0.127550387
2015/10/13,2003.69,-0.682541413
2015/10/14,1994.24,-0.471629843
2015/10/15,2023.86,1.485277599
2015/10/16,2033.11,0.457047424
2015/10/19,2033.66,0.027052152
2015/10/20,2030.77,-0.142108317
2015/10/21,2018.94,-0.582537658
2015/10/22,2052.51,1.662753722
2015/10/23,2075.15,1.103039693
2015/10/26,2071.18,-0.191311471
2015/10/27,2065.89,-0.25540996
2015/10/28,2090.35,1.183993339
2015/10/29,2089.41,-0.044968546
2015/10/30,2079.36,-0.480997028
2015/11/2,2104.05,1.18738458
2015/11/3,2109.79,0.272807205
2015/11/4,2102.31,-0.354537655
2015/11/5,2099.93,-0.113208804
2015/11/6,2099.2,-0.034763064
2015/11/9,2078.58,-0.982278963
2015/11/10,2081.72,0.151064669
2015/11/11,2075,-0.322809984
2015/11/12,2045.97,-1.399036145
2015/11/13,2023.04,-1.120739796
2015/11/16,2053.19,1.490331382
2015/11/17,2050.44,-0.133937921
2015/11/18,2083.58,1.616238466
2015/11/19,2081.24,-0.112306703
2015/11/20,2089.17,0.381022852
2015/11/23,2086.59,-0.123494019
2015/11/24,2089.14,0.122208963
2015/11/25,2088.87,-0.012923978
2015/11/27,2090.11,0.059362239
2015/11/30,2080.41,-0.464090407
2015/12/1,2102.63,1.0680587
2015/12/2,2079.51,-1.099575294
2015/12/3,2049.62,-1.437357839
2015/12/4,2091.69,2.052575599
2015/12/7,2077.07,-0.698956346
2015/12/8,2063.59,-0.648991127
2015/12/9,2047.62,-0.773894039
2015/12/10,2052.23,0.22513943
2015/12/11,2012.37,-1.942277425
2015/12/14,2021.94,0.47555867
2015/12/15,2043.41,1.061851489
2015/12/16,2073.07,1.451495295
2015/12/17,2041.89,-1.50404955
2015/12/18,2005.55,-1.779723687
2015/12/21,2021.15,0.77784149
2015/12/22,2038.97,0.881676273
2015/12/23,2064.29,1.24180346
2015/12/24,2060.99,-0.15986126
2015/12/28,2056.5,-0.217856467
2015/12/29,2078.36,1.062971067
2015/12/30,2063.36,-0.721722897
2015/12/31,2043.94,-0.941183313
2016/1/4,2012.66,-1.530377604
2016/1/5,2016.71,0.201226238
2016/1/6,1990.26,-1.311542066
2016/1/7,1943.09,-2.370042105
2016/1/8,1922.03,-1.083840687
2016/1/11,1923.67,0.085326452
2016/1/12,1938.68,0.780279362
2016/1/13,1890.28,-2.49654404
2016/1/14,1921.84,1.669593923
2016/1/15,1880.33,-2.159909254
2016/1/19,1881.33,0.053182154
2016/1/20,1859.33,-1.169385488
2016/1/21,1868.99,0.519541986
2016/1/22,1906.9,2.028368263
2016/1/25,1877.08,-1.563794641
2016/1/26,1903.63,1.414430925
2016/1/27,1882.95,-1.086345561
2016/1/28,1893.36,0.552855891
2016/1/29,1940.24,2.476021464
2016/2/1,1939.38,-0.044324413
2016/2/2,1903.03,-1.874310347
2016/2/3,1912.53,0.499203901
2016/2/4,1915.45,0.152677344
2016/2/5,1880.05,-1.848129682
2016/2/8,1853.44,-1.415387889
2016/2/9,1852.21,-0.066363087
2016/2/10,1851.86,-0.018896345
2016/2/11,1829.08,-1.230114587
2016/2/12,1864.78,1.951800905
2016/2/16,1895.58,1.651669366
2016/2/17,1926.82,1.648044398
2016/2/18,1917.83,-0.466571865
2016/2/19,1917.78,-0.002607113
2016/2/22,1945.5,1.445421268
2016/2/23,1921.27,-1.245438191
2016/2/24,1929.8,0.443977161
2016/2/25,1951.7,1.134832625
2016/2/26,1948.05,-0.187016447
2016/2/29,1932.23,-0.812094145
2016/3/1,1978.35,2.386879409
2016/3/2,1986.45,0.409432103
2016/3/3,1993.4,0.349870372
2016/3/4,1999.99,0.33059095
2016/3/7,2001.76,0.088500443
2016/3/8,1979.26,-1.12401087
2016/3/9,1989.26,0.505239332
2016/3/10,1989.57,0.015583684
2016/3/11,2022.19,1.639550255
2016/3/14,2019.64,-0.12610091
2016/3/15,2015.93,-0.183696104
2016/3/16,2027.22,0.560039287
2016/3/17,2040.59,0.65952388
2016/3/18,2049.58,0.440558858
2016/3/21,2051.6,0.098556777
2016/3/22,2049.8,-0.087736401
2016/3/23,2036.71,-0.638598888
2016/3/24,2035.94,-0.03780607
2016/3/28,2037.05,0.054520271
2016/3/29,2055.01,0.881667117
2016/3/30,2063.95,0.435034379
2016/3/31,2059.74,-0.20397781
2016/4/1,2072.78,0.633089613
2016/4/4,2066.13,-0.320825172
2016/4/5,2045.17,-1.01445698
2016/4/6,2066.66,1.050768396
2016/4/7,2041.91,-1.197584508
2016/4/8,2047.6,0.278660666
2016/4/11,2041.99,-0.273979293
2016/4/12,2061.72,0.96621433
2016/4/13,2082.42,1.004016064
2016/4/14,2082.78,0.017287579
2016/4/15,2080.73,-0.098426142
2016/4/18,2094.34,0.65409736
2016/4/19,2100.8,0.308450395
2016/4/20,2102.4,0.076161462
2016/4/21,2091.48,-0.519406393
2016/4/22,2091.58,0.004781303
2016/4/25,2087.79,-0.181202727
2016/4/26,2091.7,0.187279372
2016/4/27,2095.15,0.164937611
2016/4/28,2075.81,-0.923084266
2016/4/29,2065.3,-0.506308381
2016/5/2,2081.43,0.781000339
2016/5/3,2063.37,-0.867672706
2016/5/4,2051.12,-0.593688965
2016/5/5,2050.63,-0.023889387
2016/5/6,2057.14,0.317463414
2016/5/9,2058.69,0.075347327
2016/5/10,2084.39,1.24836668
2016/5/11,2064.46,-0.956155038
2016/5/12,2064.11,-0.016953586
2016/5/13,2046.61,-0.847823033
2016/5/16,2066.66,0.979668818
2016/5/17,2047.21,-0.941132068
2016/5/18,2047.63,0.020515726
2016/5/19,2040.04,-0.370672436
2016/5/20,2052.32,0.601948981
2016/5/23,2048.04,-0.208544476
2016/5/24,2076.06,1.368137341
2016/5/25,2090.54,0.697475025
2016/5/26,2090.1,-0.021047194
2016/5/27,2099.06,0.428687623
2016/5/31,2096.96,-0.100044782
2016/6/1,2099.33,0.113020754
2016/6/2,2105.26,0.282471074
2016/6/3,2099.13,-0.291175437
2016/6/6,2109.41,0.489726696
2016/6/7,2112.13,0.128946009
2016/6/8,2119.12,0.330945538
2016/6/9,2115.48,-0.171769414
2016/6/10,2096.07,-0.917522264
2016/6/13,2079.06,-0.811518699
2016/6/14,2075.32,-0.179888988
2016/6/15,2071.5,-0.184067999
2016/6/16,2077.99,0.313299541
2016/6/17,2071.22,-0.325795601
2016/6/20,2083.25,0.580817103
2016/6/21,2088.9,0.271210848
2016/6/22,2085.45,-0.165158696
2016/6/23,2113.32,1.336402215
2016/6/24,2037.41,-3.591978498
2016/6/27,2000.54,-1.809650488
2016/6/28,2036.09,1.777020205
2016/6/29,2070.77,1.70326459
2016/6/30,2098.86,1.356500239
2016/7/1,2102.95,0.19486769
2016/7/5,2088.55,-0.684752372
2016/7/6,2099.73,0.53529961
2016/7/7,2097.9,-0.087154063
2016/7/8,2129.9,1.525334859
2016/7/11,2137.16,0.340861073
2016/7/12,2152.14,0.700930206
2016/7/13,2152.43,0.01347496
2016/7/14,2163.75,0.525917219
2016/7/15,2161.74,-0.092894281
2016/7/18,2166.89,0.238234015
2016/7/19,2163.78,-0.143523668
2016/7/20,2173.02,0.427030474
2016/7/21,2165.17,-0.361248401
2016/7/22,2175.03,0.455391494
2016/7/25,2168.48,-0.301145272
2016/7/26,2169.18,0.032280676
2016/7/27,2166.58,-0.119860961
2016/7/28,2170.06,0.160621809
2016/7/29,2173.6,0.16312913
2016/8/1,2170.84,-0.126978285
2016/8/2,2157.03,-0.636159275
2016/8/3,2163.79,0.31339388
2016/8/4,2164.25,0.021258995
2016/8/5,2182.87,0.86034423
2016/8/8,2180.89,-0.090706272
2016/8/9,2181.74,0.038974914
2016/8/10,2175.49,-0.286468598
2016/8/11,2185.79,0.473456555
2016/8/12,2184.05,-0.079605086
2016/8/15,2190.15,0.279297635
2016/8/16,2178.15,-0.547907678
2016/8/17,2182.22,0.186855818
2016/8/18,2187.02,0.219959491
2016/8/19,2183.87,-0.144031605
2016/8/22,2182.64,-0.056322034
2016/8/23,2186.9,0.195176484
2016/8/24,2175.44,-0.524029448
2016/8/25,2172.47,-0.136524105
2016/8/26,2169.04,-0.157884804
2016/8/29,2180.38,0.522811935
2016/8/30,2176.12,-0.195378787
2016/8/31,2170.95,-0.23757881
2016/9/1,2170.86,-0.004145651
2016/9/2,2179.98,0.420110002
2016/9/6,2186.48,0.298167873
2016/9/7,2186.16,-0.014635396
2016/9/8,2181.3,-0.222307608
2016/9/9,2127.81,-2.452207399
2016/9/12,2159.04,1.467706233
2016/9/13,2127.02,-1.483066548
2016/9/14,2125.77,-0.058767666
2016/9/15,2147.26,1.010927805
2016/9/16,2139.16,-0.377224929
2016/9/19,2139.12,-0.001869893
2016/9/20,2139.76,0.029918845
2016/9/21,2163.12,1.09171122
2016/9/22,2177.18,0.649987056
2016/9/23,2164.69,-0.573677877
2016/9/26,2146.1,-0.858783475
2016/9/27,2159.93,0.644424771
2016/9/28,2171.37,0.529646794
2016/9/29,2151.13,-0.932130406
2016/9/30,2168.27,0.796790524
2016/10/3,2161.2,-0.326066403
2016/10/4,2150.49,-0.495558023
2016/10/5,2159.73,0.429669517
2016/10/6,2160.77,0.048154167
2016/10/7,2153.74,-0.325346983
2016/10/10,2163.66,0.460594129
2016/10/11,2136.73,-1.244650269
2016/10/12,2139.18,0.114661188
2016/10/13,2132.55,-0.309931843
2016/10/14,2132.98,0.020163654
2016/10/17,2126.5,-0.303800317
2016/10/18,2139.6,0.616035739
2016/10/19,2144.29,0.21919985
2016/10/20,2141.34,-0.137574675
2016/10/21,2141.16,-0.008405951
2016/10/24,2151.33,0.474976181
2016/10/25,2143.16,-0.379765076
2016/10/26,2139.43,-0.174042069
2016/10/27,2133.04,-0.298677685
2016/10/28,2126.41,-0.310823988
2016/10/31,2126.15,-0.012227181
2016/11/1,2111.72,-0.678691532
2016/11/2,2097.94,-0.652548633
2016/11/3,2088.66,-0.442338675
2016/11/4,2085.18,-0.166614001
2016/11/7,2131.52,2.222350109
2016/11/8,2139.56,0.377195616
2016/11/9,2163.26,1.107704388
2016/11/10,2167.48,0.19507595
2016/11/11,2164.45,-0.139793677
2016/11/14,2164.2,-0.011550278
2016/11/15,2180.39,0.748082432
2016/11/16,2176.94,-0.158228574
2016/11/17,2187.12,0.467628874
2016/11/18,2181.9,-0.238670032
2016/11/21,2198.18,0.746138686
2016/11/22,2202.94,0.216542776
2016/11/23,2204.72,0.080801111
2016/11/25,2213.35,0.391432926
2016/11/28,2201.72,-0.525447851
2016/11/29,2204.66,0.133531966
2016/11/30,2198.81,-0.265347038
2016/12/1,2191.08,-0.351553795
2016/12/2,2191.95,0.039706446
2016/12/5,2204.71,0.582130067
2016/12/6,2212.23,0.341087944
2016/12/7,2241.35,1.316318828
2016/12/8,2246.19,0.215941285
2016/12/9,2259.53,0.59389455
